
 Phase Region for:
     BCC_A2                        
 col-1=X(C), col-2=MU(C), col-3=MU(FE),
   2.88543E-02   5.48259E+04  -2.07841E+04
   9.99999E-03   4.90680E+04  -2.06791E+04

 Phase Region for:
     BCC_A2                        
 col-1=X(C), col-2=MU(C), col-3=MU(FE),
   4.05631E-03   4.43104E+04  -2.06475E+04
   4.05531E-03   4.43091E+04  -2.06475E+04
   4.05431E-03   4.43078E+04  -2.06475E+04
   4.05331E-03   4.43065E+04  -2.06475E+04
   4.05231E-03   4.43052E+04  -2.06475E+04
   4.05131E-03   4.43039E+04  -2.06475E+04
   4.05031E-03   4.43026E+04  -2.06475E+04
   4.04931E-03   4.43013E+04  -2.06475E+04
   4.04831E-03   4.43000E+04  -2.06475E+04
   4.04731E-03   4.42987E+04  -2.06475E+04
   4.04631E-03   4.42974E+04  -2.06475E+04
   4.04531E-03   4.42961E+04  -2.06475E+04
   4.04431E-03   4.42948E+04  -2.06475E+04
   4.04331E-03   4.42936E+04  -2.06475E+04
   4.04231E-03   4.42923E+04  -2.06475E+04
   4.04131E-03   4.42910E+04  -2.06475E+04
   4.04031E-03   4.42897E+04  -2.06474E+04
   4.03931E-03   4.42884E+04  -2.06474E+04
   4.03831E-03   4.42871E+04  -2.06474E+04
   4.03731E-03   4.42858E+04  -2.06474E+04
   4.03631E-03   4.42845E+04  -2.06474E+04
   4.03531E-03   4.42832E+04  -2.06474E+04
   4.03431E-03   4.42819E+04  -2.06474E+04
   4.03331E-03   4.42806E+04  -2.06474E+04
   4.03231E-03   4.42793E+04  -2.06474E+04
   4.03131E-03   4.42780E+04  -2.06474E+04
   4.03031E-03   4.42767E+04  -2.06474E+04
   4.02931E-03   4.42754E+04  -2.06474E+04
   4.02831E-03   4.42741E+04  -2.06474E+04
   4.02731E-03   4.42728E+04  -2.06474E+04
   4.02631E-03   4.42715E+04  -2.06474E+04
   4.02531E-03   4.42702E+04  -2.06474E+04
   4.02431E-03   4.42689E+04  -2.06474E+04
   4.02331E-03   4.42676E+04  -2.06474E+04
   4.02231E-03   4.42663E+04  -2.06474E+04
   4.02131E-03   4.42650E+04  -2.06473E+04
   4.02031E-03   4.42637E+04  -2.06473E+04
   4.01931E-03   4.42624E+04  -2.06473E+04
   4.01831E-03   4.42611E+04  -2.06473E+04
   4.01731E-03   4.42598E+04  -2.06473E+04
   4.01631E-03   4.42585E+04  -2.06473E+04
   4.01531E-03   4.42572E+04  -2.06473E+04
   4.01431E-03   4.42559E+04  -2.06473E+04
   4.01331E-03   4.42545E+04  -2.06473E+04
   4.01231E-03   4.42532E+04  -2.06473E+04
   4.01131E-03   4.42519E+04  -2.06473E+04
   4.01031E-03   4.42506E+04  -2.06473E+04
   4.00931E-03   4.42493E+04  -2.06473E+04
   4.00831E-03   4.42480E+04  -2.06473E+04
   4.00731E-03   4.42467E+04  -2.06473E+04
   4.00631E-03   4.42454E+04  -2.06473E+04
   4.00531E-03   4.42441E+04  -2.06473E+04
   4.00431E-03   4.42428E+04  -2.06473E+04
   4.00331E-03   4.42415E+04  -2.06473E+04
   4.00231E-03   4.42402E+04  -2.06473E+04
   4.00131E-03   4.42389E+04  -2.06472E+04
   4.00031E-03   4.42376E+04  -2.06472E+04
   3.99931E-03   4.42363E+04  -2.06472E+04
   3.99831E-03   4.42349E+04  -2.06472E+04
   3.99731E-03   4.42336E+04  -2.06472E+04
   3.99631E-03   4.42323E+04  -2.06472E+04
   3.99531E-03   4.42310E+04  -2.06472E+04
   3.99431E-03   4.42297E+04  -2.06472E+04
   3.99331E-03   4.42284E+04  -2.06472E+04
   3.99231E-03   4.42271E+04  -2.06472E+04
   3.99131E-03   4.42258E+04  -2.06472E+04
   3.99031E-03   4.42245E+04  -2.06472E+04
   3.98931E-03   4.42231E+04  -2.06472E+04
   3.98831E-03   4.42218E+04  -2.06472E+04
   3.98731E-03   4.42205E+04  -2.06472E+04
   3.98631E-03   4.42192E+04  -2.06472E+04
   3.98531E-03   4.42179E+04  -2.06472E+04
   3.98431E-03   4.42166E+04  -2.06472E+04
   3.98331E-03   4.42153E+04  -2.06472E+04
   3.98231E-03   4.42139E+04  -2.06471E+04
   3.98131E-03   4.42126E+04  -2.06471E+04
   3.98031E-03   4.42113E+04  -2.06471E+04
   3.97931E-03   4.42100E+04  -2.06471E+04
   3.97831E-03   4.42087E+04  -2.06471E+04
   3.97731E-03   4.42074E+04  -2.06471E+04
   3.97631E-03   4.42060E+04  -2.06471E+04
   3.97531E-03   4.42047E+04  -2.06471E+04
   3.97431E-03   4.42034E+04  -2.06471E+04
   3.97331E-03   4.42021E+04  -2.06471E+04
   3.97231E-03   4.42008E+04  -2.06471E+04
   3.97131E-03   4.41995E+04  -2.06471E+04
   3.97031E-03   4.41981E+04  -2.06471E+04
   3.96931E-03   4.41968E+04  -2.06471E+04
   3.96831E-03   4.41955E+04  -2.06471E+04
   3.96731E-03   4.41942E+04  -2.06471E+04
   3.96631E-03   4.41929E+04  -2.06471E+04
   3.96531E-03   4.41915E+04  -2.06471E+04
   3.96431E-03   4.41902E+04  -2.06471E+04
   3.96331E-03   4.41889E+04  -2.06470E+04
   3.96231E-03   4.41876E+04  -2.06470E+04
   3.96131E-03   4.41863E+04  -2.06470E+04
   3.96031E-03   4.41849E+04  -2.06470E+04
   3.95931E-03   4.41836E+04  -2.06470E+04
   3.95831E-03   4.41823E+04  -2.06470E+04
   3.95731E-03   4.41810E+04  -2.06470E+04
   3.95631E-03   4.41796E+04  -2.06470E+04
   3.95531E-03   4.41783E+04  -2.06470E+04
   3.95431E-03   4.41770E+04  -2.06470E+04
   3.95331E-03   4.41757E+04  -2.06470E+04
   3.95231E-03   4.41744E+04  -2.06470E+04
   3.95131E-03   4.41730E+04  -2.06470E+04
   3.95031E-03   4.41717E+04  -2.06470E+04
   3.94931E-03   4.41704E+04  -2.06470E+04
   3.94831E-03   4.41690E+04  -2.06470E+04
   3.94731E-03   4.41677E+04  -2.06470E+04
   3.94631E-03   4.41664E+04  -2.06470E+04
   3.94531E-03   4.41651E+04  -2.06470E+04
   3.94431E-03   4.41637E+04  -2.06469E+04
   3.94331E-03   4.41624E+04  -2.06469E+04
   3.94231E-03   4.41611E+04  -2.06469E+04
   3.94131E-03   4.41598E+04  -2.06469E+04
   3.94031E-03   4.41584E+04  -2.06469E+04
   3.93931E-03   4.41571E+04  -2.06469E+04
   3.93831E-03   4.41558E+04  -2.06469E+04
   3.93731E-03   4.41544E+04  -2.06469E+04
   3.93631E-03   4.41531E+04  -2.06469E+04
   3.93531E-03   4.41518E+04  -2.06469E+04
   3.93431E-03   4.41505E+04  -2.06469E+04
   3.93331E-03   4.41491E+04  -2.06469E+04
   3.93231E-03   4.41478E+04  -2.06469E+04
   3.93131E-03   4.41465E+04  -2.06469E+04
   3.93031E-03   4.41451E+04  -2.06469E+04
   3.92931E-03   4.41438E+04  -2.06469E+04
   3.92831E-03   4.41425E+04  -2.06469E+04
   3.92731E-03   4.41411E+04  -2.06469E+04
   3.92631E-03   4.41398E+04  -2.06469E+04
   3.92531E-03   4.41385E+04  -2.06468E+04
   3.92431E-03   4.41371E+04  -2.06468E+04
   3.92331E-03   4.41358E+04  -2.06468E+04
   3.92231E-03   4.41345E+04  -2.06468E+04
   3.92131E-03   4.41331E+04  -2.06468E+04
   3.92031E-03   4.41318E+04  -2.06468E+04
   3.91931E-03   4.41305E+04  -2.06468E+04
   3.91831E-03   4.41291E+04  -2.06468E+04
   3.91731E-03   4.41278E+04  -2.06468E+04
   3.91631E-03   4.41264E+04  -2.06468E+04
   3.91531E-03   4.41251E+04  -2.06468E+04
   3.91431E-03   4.41238E+04  -2.06468E+04
   3.91331E-03   4.41224E+04  -2.06468E+04
   3.91231E-03   4.41211E+04  -2.06468E+04
   3.91131E-03   4.41198E+04  -2.06468E+04
   3.91031E-03   4.41184E+04  -2.06468E+04
   3.90931E-03   4.41171E+04  -2.06468E+04
   3.90831E-03   4.41157E+04  -2.06468E+04
   3.90731E-03   4.41144E+04  -2.06468E+04
   3.90631E-03   4.41131E+04  -2.06467E+04
   3.90531E-03   4.41117E+04  -2.06467E+04
   3.90431E-03   4.41104E+04  -2.06467E+04
   3.90331E-03   4.41090E+04  -2.06467E+04
   3.90231E-03   4.41077E+04  -2.06467E+04
   3.90131E-03   4.41064E+04  -2.06467E+04
   3.90031E-03   4.41050E+04  -2.06467E+04
   3.89931E-03   4.41037E+04  -2.06467E+04
   3.89831E-03   4.41023E+04  -2.06467E+04
   3.89731E-03   4.41010E+04  -2.06467E+04
   3.89631E-03   4.40996E+04  -2.06467E+04
   3.89531E-03   4.40983E+04  -2.06467E+04
   3.89431E-03   4.40970E+04  -2.06467E+04
   3.89331E-03   4.40956E+04  -2.06467E+04
   3.89231E-03   4.40943E+04  -2.06467E+04
   3.89131E-03   4.40929E+04  -2.06467E+04
   3.89031E-03   4.40916E+04  -2.06467E+04
   3.88931E-03   4.40902E+04  -2.06467E+04
   3.88831E-03   4.40889E+04  -2.06467E+04
   3.88731E-03   4.40875E+04  -2.06466E+04
   3.88631E-03   4.40862E+04  -2.06466E+04
   3.88531E-03   4.40848E+04  -2.06466E+04
   3.88431E-03   4.40835E+04  -2.06466E+04
   3.88331E-03   4.40821E+04  -2.06466E+04
   3.88231E-03   4.40808E+04  -2.06466E+04
   3.88131E-03   4.40794E+04  -2.06466E+04
   3.88031E-03   4.40781E+04  -2.06466E+04
   3.87931E-03   4.40767E+04  -2.06466E+04
   3.87831E-03   4.40754E+04  -2.06466E+04
   3.87731E-03   4.40740E+04  -2.06466E+04
   3.87631E-03   4.40727E+04  -2.06466E+04
   3.87531E-03   4.40713E+04  -2.06466E+04
   3.87431E-03   4.40700E+04  -2.06466E+04
   3.87331E-03   4.40686E+04  -2.06466E+04
   3.87231E-03   4.40673E+04  -2.06466E+04
   3.87131E-03   4.40659E+04  -2.06466E+04
   3.87031E-03   4.40646E+04  -2.06466E+04
   3.86931E-03   4.40632E+04  -2.06466E+04
   3.86831E-03   4.40619E+04  -2.06465E+04
   3.86731E-03   4.40605E+04  -2.06465E+04
   3.86631E-03   4.40592E+04  -2.06465E+04
   3.86531E-03   4.40578E+04  -2.06465E+04
   3.86431E-03   4.40565E+04  -2.06465E+04
   3.86331E-03   4.40551E+04  -2.06465E+04
   3.86231E-03   4.40538E+04  -2.06465E+04
   3.86131E-03   4.40524E+04  -2.06465E+04
   3.86031E-03   4.40510E+04  -2.06465E+04
   3.85931E-03   4.40497E+04  -2.06465E+04
   3.85831E-03   4.40483E+04  -2.06465E+04
   3.85731E-03   4.40470E+04  -2.06465E+04
   3.85631E-03   4.40456E+04  -2.06465E+04
   3.85531E-03   4.40443E+04  -2.06465E+04
   3.85431E-03   4.40429E+04  -2.06465E+04
   3.85331E-03   4.40415E+04  -2.06465E+04
   3.85231E-03   4.40402E+04  -2.06465E+04
   3.85131E-03   4.40388E+04  -2.06465E+04
   3.85031E-03   4.40375E+04  -2.06465E+04
   3.84931E-03   4.40361E+04  -2.06464E+04
   3.84831E-03   4.40348E+04  -2.06464E+04
   3.84731E-03   4.40334E+04  -2.06464E+04
   3.84631E-03   4.40320E+04  -2.06464E+04
   3.84531E-03   4.40307E+04  -2.06464E+04
   3.84431E-03   4.40293E+04  -2.06464E+04
   3.84331E-03   4.40279E+04  -2.06464E+04
   3.84231E-03   4.40266E+04  -2.06464E+04
   3.84131E-03   4.40252E+04  -2.06464E+04
   3.84031E-03   4.40239E+04  -2.06464E+04
   3.83931E-03   4.40225E+04  -2.06464E+04
   3.83831E-03   4.40211E+04  -2.06464E+04
   3.83731E-03   4.40198E+04  -2.06464E+04
   3.83631E-03   4.40184E+04  -2.06464E+04
   3.83531E-03   4.40170E+04  -2.06464E+04
   3.83431E-03   4.40157E+04  -2.06464E+04
   3.83331E-03   4.40143E+04  -2.06464E+04
   3.83231E-03   4.40129E+04  -2.06464E+04
   3.83131E-03   4.40116E+04  -2.06464E+04
   3.83031E-03   4.40102E+04  -2.06463E+04
   3.82931E-03   4.40088E+04  -2.06463E+04
   3.82831E-03   4.40075E+04  -2.06463E+04
   3.82731E-03   4.40061E+04  -2.06463E+04
   3.82631E-03   4.40047E+04  -2.06463E+04
   3.82531E-03   4.40034E+04  -2.06463E+04
   3.82431E-03   4.40020E+04  -2.06463E+04
   3.82331E-03   4.40006E+04  -2.06463E+04
   3.82231E-03   4.39993E+04  -2.06463E+04
   3.82131E-03   4.39979E+04  -2.06463E+04
   3.82031E-03   4.39965E+04  -2.06463E+04
   3.81931E-03   4.39952E+04  -2.06463E+04
   3.81831E-03   4.39938E+04  -2.06463E+04
   3.81731E-03   4.39924E+04  -2.06463E+04
   3.81631E-03   4.39910E+04  -2.06463E+04
   3.81531E-03   4.39897E+04  -2.06463E+04
   3.81431E-03   4.39883E+04  -2.06463E+04
   3.81331E-03   4.39869E+04  -2.06463E+04
   3.81231E-03   4.39856E+04  -2.06463E+04
   3.81131E-03   4.39842E+04  -2.06462E+04
   3.81031E-03   4.39828E+04  -2.06462E+04
   3.80931E-03   4.39814E+04  -2.06462E+04
   3.80831E-03   4.39801E+04  -2.06462E+04
   3.80731E-03   4.39787E+04  -2.06462E+04
   3.80631E-03   4.39773E+04  -2.06462E+04
   3.80531E-03   4.39759E+04  -2.06462E+04
   3.80431E-03   4.39746E+04  -2.06462E+04
   3.80331E-03   4.39732E+04  -2.06462E+04
   3.80231E-03   4.39718E+04  -2.06462E+04
   3.80131E-03   4.39704E+04  -2.06462E+04
   3.80031E-03   4.39691E+04  -2.06462E+04
   3.79931E-03   4.39677E+04  -2.06462E+04
   3.79831E-03   4.39663E+04  -2.06462E+04
   3.79731E-03   4.39649E+04  -2.06462E+04
   3.79631E-03   4.39635E+04  -2.06462E+04
   3.79531E-03   4.39622E+04  -2.06462E+04
   3.79431E-03   4.39608E+04  -2.06462E+04
   3.79331E-03   4.39594E+04  -2.06462E+04
   3.79231E-03   4.39580E+04  -2.06461E+04
   3.79131E-03   4.39566E+04  -2.06461E+04
   3.79031E-03   4.39553E+04  -2.06461E+04
   3.78931E-03   4.39539E+04  -2.06461E+04
   3.78831E-03   4.39525E+04  -2.06461E+04
   3.78731E-03   4.39511E+04  -2.06461E+04
   3.78631E-03   4.39497E+04  -2.06461E+04
   3.78531E-03   4.39484E+04  -2.06461E+04
   3.78431E-03   4.39470E+04  -2.06461E+04
   3.78331E-03   4.39456E+04  -2.06461E+04
   3.78231E-03   4.39442E+04  -2.06461E+04
   3.78131E-03   4.39428E+04  -2.06461E+04
   3.78031E-03   4.39414E+04  -2.06461E+04
   3.77931E-03   4.39401E+04  -2.06461E+04
   3.77831E-03   4.39387E+04  -2.06461E+04
   3.77731E-03   4.39373E+04  -2.06461E+04
   3.77631E-03   4.39359E+04  -2.06461E+04
   3.77531E-03   4.39345E+04  -2.06461E+04
   3.77431E-03   4.39331E+04  -2.06461E+04
   3.77331E-03   4.39317E+04  -2.06460E+04
   3.77231E-03   4.39304E+04  -2.06460E+04
   3.77131E-03   4.39290E+04  -2.06460E+04
   3.77031E-03   4.39276E+04  -2.06460E+04
   3.76931E-03   4.39262E+04  -2.06460E+04
   3.76831E-03   4.39248E+04  -2.06460E+04
   3.76731E-03   4.39234E+04  -2.06460E+04
   3.76631E-03   4.39220E+04  -2.06460E+04
   3.76531E-03   4.39206E+04  -2.06460E+04
   3.76431E-03   4.39192E+04  -2.06460E+04
   3.76331E-03   4.39179E+04  -2.06460E+04
   3.76231E-03   4.39165E+04  -2.06460E+04
   3.76131E-03   4.39151E+04  -2.06460E+04
   3.76031E-03   4.39137E+04  -2.06460E+04
   3.75931E-03   4.39123E+04  -2.06460E+04
   3.75831E-03   4.39109E+04  -2.06460E+04
   3.75731E-03   4.39095E+04  -2.06460E+04
   3.75631E-03   4.39081E+04  -2.06460E+04
   3.75531E-03   4.39067E+04  -2.06460E+04
   3.75431E-03   4.39053E+04  -2.06459E+04
   3.75331E-03   4.39039E+04  -2.06459E+04
   3.75231E-03   4.39025E+04  -2.06459E+04
   3.75131E-03   4.39011E+04  -2.06459E+04
   3.75031E-03   4.38997E+04  -2.06459E+04
   3.74931E-03   4.38983E+04  -2.06459E+04
   3.74831E-03   4.38970E+04  -2.06459E+04
   3.74731E-03   4.38956E+04  -2.06459E+04
   3.74631E-03   4.38942E+04  -2.06459E+04
   3.74531E-03   4.38928E+04  -2.06459E+04
   3.74431E-03   4.38914E+04  -2.06459E+04
   3.74331E-03   4.38900E+04  -2.06459E+04
   3.74231E-03   4.38886E+04  -2.06459E+04
   3.74131E-03   4.38872E+04  -2.06459E+04
   3.74031E-03   4.38858E+04  -2.06459E+04
   3.73931E-03   4.38844E+04  -2.06459E+04
   3.73831E-03   4.38830E+04  -2.06459E+04
   3.73731E-03   4.38816E+04  -2.06459E+04
   3.73631E-03   4.38802E+04  -2.06459E+04
   3.73531E-03   4.38788E+04  -2.06458E+04
   3.73431E-03   4.38774E+04  -2.06458E+04
   3.73331E-03   4.38760E+04  -2.06458E+04
   3.73231E-03   4.38746E+04  -2.06458E+04
   3.73131E-03   4.38732E+04  -2.06458E+04
   3.73031E-03   4.38718E+04  -2.06458E+04
   3.72931E-03   4.38704E+04  -2.06458E+04
   3.72831E-03   4.38690E+04  -2.06458E+04
   3.72731E-03   4.38676E+04  -2.06458E+04
   3.72631E-03   4.38661E+04  -2.06458E+04
   3.72531E-03   4.38647E+04  -2.06458E+04
   3.72431E-03   4.38633E+04  -2.06458E+04
   3.72331E-03   4.38619E+04  -2.06458E+04
   3.72231E-03   4.38605E+04  -2.06458E+04
   3.72131E-03   4.38591E+04  -2.06458E+04
   3.72031E-03   4.38577E+04  -2.06458E+04
   3.71931E-03   4.38563E+04  -2.06458E+04
   3.71831E-03   4.38549E+04  -2.06458E+04
   3.71731E-03   4.38535E+04  -2.06458E+04
   3.71631E-03   4.38521E+04  -2.06457E+04
   3.71531E-03   4.38507E+04  -2.06457E+04
   3.71431E-03   4.38493E+04  -2.06457E+04
   3.71331E-03   4.38479E+04  -2.06457E+04
   3.71231E-03   4.38465E+04  -2.06457E+04
   3.71131E-03   4.38450E+04  -2.06457E+04
   3.71031E-03   4.38436E+04  -2.06457E+04
   3.70931E-03   4.38422E+04  -2.06457E+04
   3.70831E-03   4.38408E+04  -2.06457E+04
   3.70731E-03   4.38394E+04  -2.06457E+04
   3.70631E-03   4.38380E+04  -2.06457E+04
   3.70531E-03   4.38366E+04  -2.06457E+04
   3.70431E-03   4.38352E+04  -2.06457E+04
   3.70331E-03   4.38338E+04  -2.06457E+04
   3.70231E-03   4.38323E+04  -2.06457E+04
   3.70131E-03   4.38309E+04  -2.06457E+04
   3.70031E-03   4.38295E+04  -2.06457E+04
   3.69931E-03   4.38281E+04  -2.06457E+04
   3.69831E-03   4.38267E+04  -2.06457E+04
   3.69731E-03   4.38253E+04  -2.06456E+04
   3.69631E-03   4.38239E+04  -2.06456E+04
   3.69531E-03   4.38224E+04  -2.06456E+04
   3.69431E-03   4.38210E+04  -2.06456E+04
   3.69331E-03   4.38196E+04  -2.06456E+04
   3.69231E-03   4.38182E+04  -2.06456E+04
   3.69131E-03   4.38168E+04  -2.06456E+04
   3.69031E-03   4.38154E+04  -2.06456E+04
   3.68931E-03   4.38139E+04  -2.06456E+04
   3.68831E-03   4.38125E+04  -2.06456E+04
   3.68731E-03   4.38111E+04  -2.06456E+04
   3.68631E-03   4.38097E+04  -2.06456E+04
   3.68531E-03   4.38083E+04  -2.06456E+04
   3.68431E-03   4.38068E+04  -2.06456E+04
   3.68331E-03   4.38054E+04  -2.06456E+04
   3.68231E-03   4.38040E+04  -2.06456E+04
   3.68131E-03   4.38026E+04  -2.06456E+04
   3.68031E-03   4.38012E+04  -2.06456E+04
   3.67931E-03   4.37997E+04  -2.06456E+04
   3.67831E-03   4.37983E+04  -2.06455E+04
   3.67731E-03   4.37969E+04  -2.06455E+04
   3.67631E-03   4.37955E+04  -2.06455E+04
   3.67531E-03   4.37940E+04  -2.06455E+04
   3.67431E-03   4.37926E+04  -2.06455E+04
   3.67331E-03   4.37912E+04  -2.06455E+04
   3.67231E-03   4.37898E+04  -2.06455E+04
   3.67131E-03   4.37883E+04  -2.06455E+04
   3.67031E-03   4.37869E+04  -2.06455E+04
   3.66931E-03   4.37855E+04  -2.06455E+04
   3.66831E-03   4.37841E+04  -2.06455E+04
   3.66731E-03   4.37826E+04  -2.06455E+04
   3.66631E-03   4.37812E+04  -2.06455E+04
   3.66531E-03   4.37798E+04  -2.06455E+04
   3.66431E-03   4.37784E+04  -2.06455E+04
   3.66331E-03   4.37769E+04  -2.06455E+04
   3.66231E-03   4.37755E+04  -2.06455E+04
   3.66131E-03   4.37741E+04  -2.06455E+04
   3.66031E-03   4.37726E+04  -2.06455E+04
   3.65931E-03   4.37712E+04  -2.06454E+04
   3.65831E-03   4.37698E+04  -2.06454E+04
   3.65731E-03   4.37684E+04  -2.06454E+04
   3.65631E-03   4.37669E+04  -2.06454E+04
   3.65531E-03   4.37655E+04  -2.06454E+04
   3.65431E-03   4.37641E+04  -2.06454E+04
   3.65331E-03   4.37626E+04  -2.06454E+04
   3.65231E-03   4.37612E+04  -2.06454E+04
   3.65131E-03   4.37598E+04  -2.06454E+04
   3.65031E-03   4.37583E+04  -2.06454E+04
   3.64931E-03   4.37569E+04  -2.06454E+04
   3.64831E-03   4.37555E+04  -2.06454E+04
   3.64731E-03   4.37540E+04  -2.06454E+04
   3.64631E-03   4.37526E+04  -2.06454E+04
   3.64531E-03   4.37512E+04  -2.06454E+04
   3.64431E-03   4.37497E+04  -2.06454E+04
   3.64331E-03   4.37483E+04  -2.06454E+04
   3.64231E-03   4.37469E+04  -2.06454E+04
   3.64131E-03   4.37454E+04  -2.06454E+04
   3.64031E-03   4.37440E+04  -2.06453E+04
   3.63931E-03   4.37425E+04  -2.06453E+04
   3.63831E-03   4.37411E+04  -2.06453E+04
   3.63731E-03   4.37397E+04  -2.06453E+04
   3.63631E-03   4.37382E+04  -2.06453E+04
   3.63531E-03   4.37368E+04  -2.06453E+04
   3.63431E-03   4.37354E+04  -2.06453E+04
   3.63331E-03   4.37339E+04  -2.06453E+04
   3.63231E-03   4.37325E+04  -2.06453E+04
   3.63131E-03   4.37310E+04  -2.06453E+04
   3.63031E-03   4.37296E+04  -2.06453E+04
   3.62931E-03   4.37282E+04  -2.06453E+04
   3.62831E-03   4.37267E+04  -2.06453E+04
   3.62731E-03   4.37253E+04  -2.06453E+04
   3.62631E-03   4.37238E+04  -2.06453E+04
   3.62531E-03   4.37224E+04  -2.06453E+04
   3.62431E-03   4.37209E+04  -2.06453E+04
   3.62331E-03   4.37195E+04  -2.06453E+04
   3.62231E-03   4.37181E+04  -2.06453E+04
   3.62131E-03   4.37166E+04  -2.06452E+04
   3.62031E-03   4.37152E+04  -2.06452E+04
   3.61931E-03   4.37137E+04  -2.06452E+04
   3.61831E-03   4.37123E+04  -2.06452E+04
   3.61731E-03   4.37108E+04  -2.06452E+04
   3.61631E-03   4.37094E+04  -2.06452E+04
   3.61531E-03   4.37079E+04  -2.06452E+04
   3.61431E-03   4.37065E+04  -2.06452E+04
   3.61331E-03   4.37050E+04  -2.06452E+04
   3.61231E-03   4.37036E+04  -2.06452E+04
   3.61131E-03   4.37021E+04  -2.06452E+04
   3.61031E-03   4.37007E+04  -2.06452E+04
   3.60931E-03   4.36992E+04  -2.06452E+04
   3.60831E-03   4.36978E+04  -2.06452E+04
   3.60731E-03   4.36963E+04  -2.06452E+04
   3.60631E-03   4.36949E+04  -2.06452E+04
   3.60531E-03   4.36934E+04  -2.06452E+04
   3.60431E-03   4.36920E+04  -2.06452E+04
   3.60331E-03   4.36905E+04  -2.06452E+04
   3.60231E-03   4.36891E+04  -2.06451E+04
   3.60131E-03   4.36876E+04  -2.06451E+04
   3.60031E-03   4.36862E+04  -2.06451E+04
   3.59931E-03   4.36847E+04  -2.06451E+04
   3.59831E-03   4.36833E+04  -2.06451E+04
   3.59731E-03   4.36818E+04  -2.06451E+04
   3.59631E-03   4.36804E+04  -2.06451E+04
   3.59531E-03   4.36789E+04  -2.06451E+04
   3.59431E-03   4.36775E+04  -2.06451E+04
   3.59331E-03   4.36760E+04  -2.06451E+04
   3.59231E-03   4.36745E+04  -2.06451E+04
   3.59131E-03   4.36731E+04  -2.06451E+04
   3.59031E-03   4.36716E+04  -2.06451E+04
   3.58931E-03   4.36702E+04  -2.06451E+04
   3.58831E-03   4.36687E+04  -2.06451E+04
   3.58731E-03   4.36673E+04  -2.06451E+04
   3.58631E-03   4.36658E+04  -2.06451E+04
   3.58531E-03   4.36643E+04  -2.06451E+04
   3.58431E-03   4.36629E+04  -2.06451E+04
   3.58331E-03   4.36614E+04  -2.06450E+04
   3.58231E-03   4.36600E+04  -2.06450E+04
   3.58131E-03   4.36585E+04  -2.06450E+04
   3.58031E-03   4.36570E+04  -2.06450E+04
   3.57931E-03   4.36556E+04  -2.06450E+04
   3.57831E-03   4.36541E+04  -2.06450E+04
   3.57731E-03   4.36527E+04  -2.06450E+04
   3.57631E-03   4.36512E+04  -2.06450E+04
   3.57531E-03   4.36497E+04  -2.06450E+04
   3.57431E-03   4.36483E+04  -2.06450E+04
   3.57331E-03   4.36468E+04  -2.06450E+04
   3.57231E-03   4.36453E+04  -2.06450E+04
   3.57131E-03   4.36439E+04  -2.06450E+04
   3.57031E-03   4.36424E+04  -2.06450E+04
   3.56931E-03   4.36410E+04  -2.06450E+04
   3.56831E-03   4.36395E+04  -2.06450E+04
   3.56731E-03   4.36380E+04  -2.06450E+04
   3.56631E-03   4.36366E+04  -2.06450E+04
   3.56531E-03   4.36351E+04  -2.06450E+04
   3.56431E-03   4.36336E+04  -2.06449E+04
   3.56331E-03   4.36322E+04  -2.06449E+04
   3.56231E-03   4.36307E+04  -2.06449E+04
   3.56131E-03   4.36292E+04  -2.06449E+04
   3.56031E-03   4.36277E+04  -2.06449E+04
   3.55931E-03   4.36263E+04  -2.06449E+04
   3.55831E-03   4.36248E+04  -2.06449E+04
   3.55731E-03   4.36233E+04  -2.06449E+04
   3.55631E-03   4.36219E+04  -2.06449E+04
   3.55531E-03   4.36204E+04  -2.06449E+04
   3.55431E-03   4.36189E+04  -2.06449E+04
   3.55331E-03   4.36175E+04  -2.06449E+04
   3.55231E-03   4.36160E+04  -2.06449E+04
   3.55131E-03   4.36145E+04  -2.06449E+04
   3.55031E-03   4.36130E+04  -2.06449E+04
   3.54931E-03   4.36116E+04  -2.06449E+04
   3.54831E-03   4.36101E+04  -2.06449E+04
   3.54731E-03   4.36086E+04  -2.06449E+04
   3.54631E-03   4.36071E+04  -2.06449E+04
   3.54531E-03   4.36057E+04  -2.06448E+04
   3.54431E-03   4.36042E+04  -2.06448E+04
   3.54331E-03   4.36027E+04  -2.06448E+04
   3.54231E-03   4.36012E+04  -2.06448E+04
